140,46,0.43477826358277155,200,4,-0.1,1
141,47,1.0744827080986779,200,4,-0.1,-1
142,47,1.0748298877776408,200,4,-0.1,0
143,47,0.46212027192340155,200,4,-0.1,1
144,48,1.0751619120859917,200,4,-0.1,-1
145,48,1.075841311821321,200,4,-0.1,0
146,48,0.4433907956744199,200,4,-0.1,1
147,49,1.075278732277904,200,4,-0.1,-1
148,49,1.0742916068427757,200,4,-0.1,0
149,49,0.4548057950258237,200,4,-0.1,1
0,0,1.0805765224641504,200,4,0.0,-1
1,0,1.0808640476650544,200,4,0.0,0
2,0,0.33743628950561927,200,4,0.0,1
3,1,1.075462088644432,200,4,0.0,-1
4,1,1.076126416471217,200,4,0.0,0
5,1,0.3368149498593449,200,4,0.0,1
6,2,1.082597885402631,200,4,0.0,-1
7,2,1.0827030471199368,200,4,0.0,0
8,2,0.3356080708124025,200,4,0.0,1
9,3,1.0864512571478564,200,4,0.0,-1
10,3,1.08552003870803,200,4,0.0,0
11,3,0.35583644543432563,200,4,0.0,1
12,4,1.081039305711445,200,4,0.0,-1
13,4,1.0794709517427223,200,4,0.0,0
14,4,0.3296551666869439,200,4,0.0,1
15,5,1.079543371922591,200,4,0.0,-1
16,5,1.0791804828009717,200,4,0.0,0
17,5,0.32125481435737235,200,4,0.0,1
18,6,1.0863738766036197,200,4,0.0,-1
19,6,1.0861642512445169,200,4,0.0,0
20,6,0.3259020362059064,200,4,0.0,1
21,7,1.0864431485087382,200,4,0.0,-1
22,7,1.0878309363950662,200,4,0.0,0
23,7,0.3643283291658527,200,4,0.0,1
24,8,1.0833080686685506,200,4,0.0,-1
25,8,1.0824456137779996,200,4,0.0,0
26,8,0.3411545178267976,200,4,0.0,1
27,9,1.0852104536656992,200,4,0.0,-1
28,9,1.0842654083298764,200,4,0.0,0
29,9,0.33697604516065427,200,4,0.0,1
30,10,1.0744767308322294,200,4,0.0,-1
31,10,1.0742887168379538,200,4,0.0,0
32,10,0.3353530936301587,200,4,0.0,1
33,11,1.0743416974914775,200,4,0.0,-1
34,11,1.0749106817737442,200,4,0.0,0
35,11,0.34102716495493873,200,4,0.0,1
36,12,1.0861975177015675,200,4,0.0,-1
37,12,1.086539520350207,200,4,0.0,0
38,12,0.3443034630067795,200,4,0.0,1
39,13,1.0741673832167042,200,4,0.0,-1
40,13,1.074052063523827,200,4,0.0,0
41,13,0.3314897391281862,200,4,0.0,1
42,14,1.0751327500195027,200,4,0.0,-1
43,14,1.0747291607854066,200,4,0.0,0
44,14,0.31058801934483227,200,4,0.0,1
45,15,1.0824237751735926,200,4,0.0,-1
46,15,1.081672226312858,200,4,0.0,0
47,15,0.3283221494699533,200,4,0.0,1
48,16,1.0737587652847898,200,4,0.0,-1
49,16,1.0737610628041032,200,4,0.0,0
50,16,0.3293392200445454,200,4,0.0,1
51,17,1.0752024492859458,200,4,0.0,-1
52,17,1.0743900200128276,200,4,0.0,0
53,17,0.31285207118257113,200,4,0.0,1
54,18,1.0713083049862078,200,4,0.0,-1
55,18,1.07235757166468,200,4,0.0,0
56,18,0.3342891918685434,200,4,0.0,1
57,19,1.0741735170275095,200,4,0.0,-1
58,19,1.073068845479714,200,4,0.0,0
59,19,0.32819829712294507,200,4,0.0,1
60,20,1.079202359778885,200,4,0.0,-1
61,20,1.0783371582595953,200,4,0.0,0
62,20,0.31175720961669484,200,4,0.0,1
63,21,1.0807888867359328,200,4,0.0,-1
64,21,1.0816188875719017,200,4,0.0,0
65,21,0.32639546018247195,200,4,0.0,1
66,22,1.0818358780453703,200,4,0.0,-1
67,22,1.0819244025245718,200,4,0.0,0
68,22,0.34056381136852126,200,4,0.0,1
69,23,1.0714355834170692,200,4,0.0,-1
70,23,1.071567593013433,200,4,0.0,0
71,23,0.32508979657824133,200,4,0.0,1
72,24,1.0798959344471055,200,4,0.0,-1
73,24,1.0789084102394224,200,4,0.0,0
74,24,0.36902450248890983,200,4,0.0,1
75,25,1.0773563924273983,200,4,0.0,-1
76,25,1.0766584543848647,200,4,0.0,0
77,25,0.33527081893379157,200,4,0.0,1
78,26,1.0857295710441488,200,4,0.0,-1
79,26,1.0848570477649861,200,4,0.0,0
80,26,0.30994866897367107,200,4,0.0,1
81,27,1.0750750672380214,200,4,0.0,-1
82,27,1.0750486352747732,200,4,0.0,0
83,27,0.33591449072618634,200,4,0.0,1
84,28,1.0720632155566148,200,4,0.0,-1
85,28,1.07187073903332,200,4,0.0,0
86,28,0.3246011209414605,200,4,0.0,1
87,29,1.082564880229284,200,4,0.0,-1
88,29,1.0823791325183023,200,4,0.0,0
89,29,0.32623848705346775,200,4,0.0,1
90,30,1.0769494775213024,200,4,0.0,-1
91,30,1.075772844239824,200,4,0.0,0
92,30,0.3173062656998011,200,4,0.0,1
93,31,1.0758051822510364,200,4,0.0,-1
94,31,1.0759259305437048,200,4,0.0,0
95,31,0.32830808904577613,200,4,0.0,1
96,32,1.0705953590788682,200,4,0.0,-1
97,32,1.070669142012397,200,4,0.0,0
98,32,0.33070885112397624,200,4,0.0,1
99,33,1.0819996293350376,200,4,0.0,-1
100,33,1.0811771818467686,200,4,0.0,0
101,33,0.32051040191061364,200,4,0.0,1
102,34,1.0749501799912848,200,4,0.0,-1
103,34,1.0749318035398454,200,4,0.0,0
104,34,0.3306485098456263,200,4,0.0,1
105,35,1.0750778212930947,200,4,0.0,-1
106,35,1.0754488146939682,200,4,0.0,0
107,35,0.3333548890895287,200,4,0.0,1
108,36,1.0807187420700708,200,4,0.0,-1
109,36,1.0780143807357858,200,4,0.0,0
110,36,0.34470859461941156,200,4,0.0,1
111,37,1.0746670013648008,200,4,0.0,-1
112,37,1.0739285203579907,200,4,0.0,0
113,37,0.32728891253935877,200,4,0.0,1
114,38,1.088497595803598,200,4,0.0,-1
115,38,1.0870528585510513,200,4,0.0,0
116,38,0.33625418266926566,200,4,0.0,1
117,39,1.0801889707357197,200,4,0.0,-1
118,39,1.081033029351847,200,4,0.0,0
119,39,0.3228774365351195,200,4,0.0,1
120,40,1.0829741692726476,200,4,0.0,-1
121,40,1.0834132616537924,200,4,0.0,0
122,40,0.3276572292409329,200,4,0.0,1
123,41,1.0799631908733207,200,4,0.0,-1
124,41,1.0795345381921353,200,4,0.0,0
125,41,0.3383470779737334,200,4,0.0,1
126,42,1.0737727746347718,200,4,0.0,-1
127,42,1.073656404114176,200,4,0.0,0
128,42,0.3166681591450069,200,4,0.0,1
129,43,1.0787410605170766,200,4,0.0,-1
130,43,1.078434388453025,200,4,0.0,0
131,43,0.3537974377726869,200,4,0.0,1
132,44,1.0822110272169196,200,4,0.0,-1
133,44,1.0813016252611478,200,4,0.0,0
134,44,0.3516810439109251,200,4,0.0,1
135,45,1.0728866632920775,200,4,0.0,-1
136,45,1.0732178118253164,200,4,0.0,0
137,45,0.33355168759857406,200,4,0.0,1
138,46,1.0775086668486737,200,4,0.0,-1
139,46,1.0765837026892222,200,4,0.0,0
140,46,0.3351960863567442,200,4,0.0,1
141,47,1.0797862840979664,200,4,0.0,-1
142,47,1.0789325326696635,200,4,0.0,0
143,47,0.3247722856355676,200,4,0.0,1
144,48,1.0831034852130357,200,4,0.0,-1
145,48,1.0820679626402312,200,4,0.0,0
146,48,0.315242862511274,200,4,0.0,1
147,49,1.0807604036820944,200,4,0.0,-1
148,49,1.0809944639619011,200,4,0.0,0
149,49,0.33249455079742424,200,4,0.0,1
0,0,1.0960384789039588,200,4,0.1,-1
1,0,1.0920634937833285,200,4,0.1,0
2,0,0.26565950748434747,200,4,0.1,1
3,1,1.095688877532214,200,4,0.1,-1
4,1,1.0927066595572112,200,4,0.1,0
5,1,0.26565627912007395,200,4,0.1,1
6,2,1.0999571012966327,200,4,0.1,-1
7,2,1.0952761597561065,200,4,0.1,0
8,2,0.2662550594431943,200,4,0.1,1
9,3,1.0974911182464266,200,4,0.1,-1
10,3,1.094101614119613,200,4,0.1,0
11,3,0.2672357334943327,200,4,0.1,1
12,4,1.1011754636892468,200,4,0.1,-1
13,4,1.0964155774275939,200,4,0.1,0
14,4,0.26876136503008125,200,4,0.1,1
15,5,1.1025402380217164,200,4,0.1,-1
16,5,1.0984094983098693,200,4,0.1,0
17,5,0.26683860448658836,200,4,0.1,1
18,6,1.0981366129013521,200,4,0.1,-1
19,6,1.094335399918154,200,4,0.1,0
20,6,0.26703395596859614,200,4,0.1,1
21,7,1.095683940842688,200,4,0.1,-1
22,7,1.0919347295825463,200,4,0.1,0
23,7,0.26668117348007675,200,4,0.1,1
24,8,1.0982845155098475,200,4,0.1,-1
25,8,1.094927284487512,200,4,0.1,0
26,8,0.2646069182351511,200,4,0.1,1
27,9,1.1001198022632934,200,4,0.1,-1
28,9,1.0961246152601736,200,4,0.1,0
29,9,0.26809841527634715,200,4,0.1,1
30,10,1.1007036210556718,200,4,0.1,-1
31,10,1.0963806814530506,200,4,0.1,0
32,10,0.26768795977581206,200,4,0.1,1
33,11,1.0993691723505556,200,4,0.1,-1
34,11,1.0952970357981657,200,4,0.1,0
35,11,0.2678626372514699,200,4,0.1,1
36,12,1.1011088741984965,200,4,0.1,-1
37,12,1.09796856983066,200,4,0.1,0
38,12,0.26711838915260083,200,4,0.1,1
39,13,1.0991587290629161,200,4,0.1,-1
40,13,1.094826827454022,200,4,0.1,0
41,13,0.2676630098973849,200,4,0.1,1
42,14,1.1035739082731666,200,4,0.1,-1
43,14,1.098338210009493,200,4,0.1,0
44,14,0.2687349076865402,200,4,0.1,1
45,15,1.0994007042017542,200,4,0.1,-1
46,15,1.096410966423649,200,4,0.1,0
47,15,0.26464950417860217,200,4,0.1,1
48,16,1.1008614082919164,200,4,0.1,-1
49,16,1.0965301095534623,200,4,0.1,0
50,16,0.26687135230440256,200,4,0.1,1
51,17,1.1011681285009078,200,4,0.1,-1
52,17,1.0964276330290754,200,4,0.1,0
53,17,0.26883191457087474,200,4,0.1,1
54,18,1.098111747855351,200,4,0.1,-1
55,18,1.0943667288498014,200,4,0.1,0
56,18,0.2665564542740997,200,4,0.1,1
57,19,1.0961652859561393,200,4,0.1,-1
58,19,1.0926963032304853,200,4,0.1,0
59,19,0.2659428589818753,200,4,0.1,1
60,20,1.1024476689730436,200,4,0.1,-1
61,20,1.0971899242621703,200,4,0.1,0
62,20,0.267188174863286,200,4,0.1,1
63,21,1.102389699881559,200,4,0.1,-1
64,21,1.0980962108164918,200,4,0.1,0
65,21,0.26815080699430693,200,4,0.1,1
66,22,1.1016258839221447,200,4,0.1,-1
67,22,1.0976646021457115,200,4,0.1,0
68,22,0.26956410393688873,200,4,0.1,1
69,23,1.0988152153681254,200,4,0.1,-1
70,23,1.0952494230601175,200,4,0.1,0
71,23,0.2662264948707288,200,4,0.1,1
72,24,1.1001349554976083,200,4,0.1,-1
73,24,1.0963401600708227,200,4,0.1,0
74,24,0.27204580755605834,200,4,0.1,1
75,25,1.100005457281106,200,4,0.1,-1
76,25,1.0966911529851955,200,4,0.1,0
77,25,0.26719347876589894,200,4,0.1,1
78,26,1.103527544464824,200,4,0.1,-1
79,26,1.10002878737081,200,4,0.1,0
80,26,0.2676770552295779,200,4,0.1,1
81,27,1.0986821005535867,200,4,0.1,-1
82,27,1.0958873131149849,200,4,0.1,0
83,27,0.26661463270084224,200,4,0.1,1
84,28,1.0955829262655583,200,4,0.1,-1
85,28,1.0918496041938504,200,4,0.1,0
86,28,0.2658618908333947,200,4,0.1,1
87,29,1.1007612103484135,200,4,0.1,-1
88,29,1.0971837643887115,200,4,0.1,0
89,29,0.2651269541594544,200,4,0.1,1
90,30,1.1011436947442454,200,4,0.1,-1
91,30,1.0967918961258065,200,4,0.1,0
92,30,0.26822948471369923,200,4,0.1,1
93,31,1.097039126833726,200,4,0.1,-1
94,31,1.0935165593809597,200,4,0.1,0
95,31,0.26716229943515896,200,4,0.1,1
96,32,1.0908514162161596,200,4,0.1,-1
97,32,1.0868779421446584,200,4,0.1,0
98,32,0.26582358443911686,200,4,0.1,1
99,33,1.0991924080880586,200,4,0.1,-1
100,33,1.0959509132832468,200,4,0.1,0
101,33,0.2660514707437465,200,4,0.1,1
102,34,1.0997052210726224,200,4,0.1,-1
103,34,1.096306812874077,200,4,0.1,0
104,34,0.26620980566701685,200,4,0.1,1
105,35,1.0991935911535653,200,4,0.1,-1
106,35,1.0953118975156626,200,4,0.1,0
107,35,0.26614346385633114,200,4,0.1,1
108,36,1.0979746377041806,200,4,0.1,-1
109,36,1.0943128044746457,200,4,0.1,0
110,36,0.26710047274649334,200,4,0.1,1
111,37,1.098531962467257,200,4,0.1,-1
112,37,1.0938067243886265,200,4,0.1,0
113,37,0.2666024055371125,200,4,0.1,1
114,38,1.1028045658585512,200,4,0.1,-1
115,38,1.099136592087118,200,4,0.1,0
116,38,0.26830934648604604,200,4,0.1,1
117,39,1.1029454729466346,200,4,0.1,-1
118,39,1.0982520978746817,200,4,0.1,0
119,39,0.2673845294874639,200,4,0.1,1
120,40,1.1028821938104074,200,4,0.1,-1
121,40,1.1000866332506114,200,4,0.1,0
122,40,0.26678499820906876,200,4,0.1,1
123,41,1.1057243350211008,200,4,0.1,-1
124,41,1.1013370841163312,200,4,0.1,0
125,41,0.26826651914288974,200,4,0.1,1
126,42,1.0970689284500301,200,4,0.1,-1
127,42,1.093661778754216,200,4,0.1,0
128,42,0.2670230208499883,200,4,0.1,1
129,43,1.0946737083599523,200,4,0.1,-1
130,43,1.091400176852269,200,4,0.1,0
131,43,0.26562764095533786,200,4,0.1,1
132,44,1.0992580431821941,200,4,0.1,-1
133,44,1.0954100712389732,200,4,0.1,0
134,44,0.26561593534235495,200,4,0.1,1
135,45,1.094106647331289,200,4,0.1,-1
136,45,1.091200406776774,200,4,0.1,0
137,45,0.265729900934901,200,4,0.1,1
138,46,1.0975273083803998,200,4,0.1,-1
139,46,1.0933438111367677,200,4,0.1,0
140,46,0.26498608636398296,200,4,0.1,1
141,47,1.0973949845807944,200,4,0.1,-1
142,47,1.0936829354590947,200,4,0.1,0
143,47,0.2661639392173632,200,4,0.1,1
144,48,1.1004916228412676,200,4,0.1,-1
145,48,1.0964986232133342,200,4,0.1,0
146,48,0.26674134326915017,200,4,0.1,1
147,49,1.1008230574203102,200,4,0.1,-1
148,49,1.0974182779183779,200,4,0.1,0
149,49,0.26672471018671257,200,4,0.1,1
0,0,1.059015279414711,200,8,-0.1,-1
1,0,1.0592661953240148,200,8,-0.1,0
2,0,0.6099693056188509,200,8,-0.1,1
3,1,1.0550204379938977,200,8,-0.1,-1
4,1,1.0552659379235563,200,8,-0.1,0
5,1,0.6034481644360931,200,8,-0.1,1
6,2,1.0552961573506279,200,8,-0.1,-1
7,2,1.0555345122634,200,8,-0.1,0
8,2,0.5908654120619129,200,8,-0.1,1
9,3,1.053114617459057,200,8,-0.1,-1
10,3,1.052632928435006,200,8,-0.1,0
11,3,0.6125023387915401,200,8,-0.1,1
12,4,1.058713055909927,200,8,-0.1,-1
13,4,1.0584759130549495,200,8,-0.1,0
14,4,0.6397639703004717,200,8,-0.1,1
15,5,1.058606166750252,200,8,-0.1,-1
16,5,1.0580148947311432,200,8,-0.1,0
17,5,0.6253901759043123,200,8,-0.1,1
18,6,1.0557603200904822,200,8,-0.1,-1
19,6,1.055795031478408,200,8,-0.1,0
20,6,0.610686493104555,200,8,-0.1,1
21,7,1.061559999819166,200,8,-0.1,-1
22,7,1.0612558771679768,200,8,-0.1,0
23,7,0.6645571313238687,200,8,-0.1,1
24,8,1.052367031150836,200,8,-0.1,-1
25,8,1.0518923622659317,200,8,-0.1,0
26,8,0.5993998122794094,200,8,-0.1,1
27,9,1.0481016001719619,200,8,-0.1,-1
28,9,1.049037417943192,200,8,-0.1,0
29,9,0.6400667946690324,200,8,-0.1,1
30,10,1.0440647826406244,200,8,-0.1,-1
31,10,1.0441712715011289,200,8,-0.1,0
32,10,0.5710633624846647,200,8,-0.1,1
33,11,1.051109261549949,200,8,-0.1,-1
34,11,1.0509108927743562,200,8,-0.1,0
35,11,0.5675207212317042,200,8,-0.1,1
36,12,1.0465305342750757,200,8,-0.1,-1
37,12,1.0458425053369063,200,8,-0.1,0
38,12,0.5534840607137742,200,8,-0.1,1
39,13,1.0457722928431759,200,8,-0.1,-1
40,13,1.0460264658331837,200,8,-0.1,0
41,13,0.5910609061765939,200,8,-0.1,1
42,14,1.0526873799676557,200,8,-0.1,-1
43,14,1.0526095870075847,200,8,-0.1,0
44,14,0.6158823867713898,200,8,-0.1,1
45,15,1.0551386896592307,200,8,-0.1,-1
46,15,1.0551791421068402,200,8,-0.1,0
47,15,0.6266540672249118,200,8,-0.1,1
48,16,1.049998127950399,200,8,-0.1,-1
49,16,1.050188095078943,200,8,-0.1,0
50,16,0.6193117768231817,200,8,-0.1,1
51,17,1.0575201095188436,200,8,-0.1,-1
52,17,1.0571569518031432,200,8,-0.1,0
53,17,0.633555078782427,200,8,-0.1,1
54,18,1.0556423851065608,200,8,-0.1,-1
55,18,1.0558527317636213,200,8,-0.1,0
56,18,0.6161375902218557,200,8,-0.1,1
57,19,1.0599784524130824,200,8,-0.1,-1
58,19,1.0604439641846772,200,8,-0.1,0
59,19,0.6082188533855055,200,8,-0.1,1
60,20,1.057502129084924,200,8,-0.1,-1
61,20,1.0573475711160663,200,8,-0.1,0
62,20,0.5996370860413475,200,8,-0.1,1
63,21,1.0473956747024806,200,8,-0.1,-1
64,21,1.0477313095169416,200,8,-0.1,0
65,21,0.581027178563184,200,8,-0.1,1
66,22,1.0571756533520826,200,8,-0.1,-1
67,22,1.0572053594240511,200,8,-0.1,0
68,22,0.605988423823502,200,8,-0.1,1
69,23,1.0567566360131946,200,8,-0.1,-1
70,23,1.0562411922289128,200,8,-0.1,0
71,23,0.6326007436429771,200,8,-0.1,1
72,24,1.0546152801416968,200,8,-0.1,-1
73,24,1.0545621891888064,200,8,-0.1,0
74,24,0.5945906434009892,200,8,-0.1,1
75,25,1.059350518135868,200,8,-0.1,-1
76,25,1.0588972473967064,200,8,-0.1,0
77,25,0.6373539362228179,200,8,-0.1,1
78,26,1.054185038108304,200,8,-0.1,-1
79,26,1.0533826601991259,200,8,-0.1,0
80,26,0.5927902301941429,200,8,-0.1,1
81,27,1.058816829613417,200,8,-0.1,-1
82,27,1.0585771942607605,200,8,-0.1,0
83,27,0.6033584537138117,200,8,-0.1,1
84,28,1.0527684061620217,200,8,-0.1,-1
85,28,1.0518347088855844,200,8,-0.1,0
86,28,0.6197136482440225,200,8,-0.1,1
87,29,1.0524783357207323,200,8,-0.1,-1
88,29,1.0524476139569636,200,8,-0.1,0
89,29,0.5833975844439989,200,8,-0.1,1
90,30,1.0504139915871873,200,8,-0.1,-1
91,30,1.0507670196299972,200,8,-0.1,0
92,30,0.6078395649016476,200,8,-0.1,1
93,31,1.0554831019619428,200,8,-0.1,-1
94,31,1.055325838724978,200,8,-0.1,0
95,31,0.6008643432063506,200,8,-0.1,1
96,32,1.056160056652175,200,8,-0.1,-1
97,32,1.0567840332196863,200,8,-0.1,0
98,32,0.62906106744357,200,8,-0.1,1
99,33,1.0665651838327985,200,8,-0.1,-1
100,33,1.066675340872109,200,8,-0.1,0
101,33,0.6127630616480723,200,8,-0.1,1
102,34,1.0629427878690036,200,8,-0.1,-1
103,34,1.0616568245730706,200,8,-0.1,0
104,34,0.6711797215243054,200,8,-0.1,1
105,35,1.0638437187925442,200,8,-0.1,-1
106,35,1.063148033988447,200,8,-0.1,0
107,35,0.6379448095746463,200,8,-0.1,1
108,36,1.0592630113385464,200,8,-0.1,-1
109,36,1.0583475815629797,200,8,-0.1,0
110,36,0.6181898168600863,200,8,-0.1,1
111,37,1.0509574053337842,200,8,-0.1,-1
112,37,1.0507821896914784,200,8,-0.1,0
113,37,0.6187907623358992,200,8,-0.1,1
114,38,1.0496303089192183,200,8,-0.1,-1
115,38,1.050260587734031,200,8,-0.1,0
116,38,0.5905350122959874,200,8,-0.1,1
117,39,1.0636979438186436,200,8,-0.1,-1
118,39,1.0625718125888548,200,8,-0.1,0
119,39,0.5976825071977762,200,8,-0.1,1
120,40,1.05131462130162,200,8,-0.1,-1
121,40,1.0513140896458095,200,8,-0.1,0
122,40,0.5716676084406338,200,8,-0.1,1
123,41,1.0560031481835639,200,8,-0.1,-1
124,41,1.056275920509004,200,8,-0.1,0
125,41,0.6262399841490055,200,8,-0.1,1
126,42,1.0498531836767167,200,8,-0.1,-1
127,42,1.0492438788713296,200,8,-0.1,0
128,42,0.594353656467459,200,8,-0.1,1
129,43,1.0667332267388343,200,8,-0.1,-1
130,43,1.0666826563791656,200,8,-0.1,0
131,43,0.7016916087492703,200,8,-0.1,1
132,44,1.0583629477986758,200,8,-0.1,-1
133,44,1.0577707116798962,200,8,-0.1,0
134,44,0.6532920311139575,200,8,-0.1,1
135,45,1.052806167062226,200,8,-0.1,-1
136,45,1.0531003166477886,200,8,-0.1,0
137,45,0.6071638877916941,200,8,-0.1,1
138,46,1.0606524093903815,200,8,-0.1,-1
139,46,1.060049341574388,200,8,-0.1,0
140,46,0.642501748072314,200,8,-0.1,1
141,47,1.060251627640205,200,8,-0.1,-1
