Time,B57E0064_3,B57E0064_4,B57E0064_6,B57E0081_3,B57E0081_4,B57E0082_5,B57E0082_7,B57E0147_3,B57E0147_4,B57E0646_6,B57E0646_8,B57E0646_9,B57E0646_10,B57E0646_11,B57E0647_5,B57E0647_7,B57E0647_9,B57E0647_10
2015-01-24,-0.46572688349702673,-0.02275859203546915,,-0.1949470474774735,0.03836279817461019,-0.5075243805719811,-0.27025905333043454,-0.14392749941139193,0.16607250058861212,0.05948529544822634,-0.048567971122110976,0.08018202887788206,-0.18658323417700728,-0.13969959440373003,-0.24944724916195327,-0.15718863058933863,-0.1842719639226722,0.011362669277577453
2015-01-25,-0.455819419533114,-0.006363360930716766,,-0.19237751021682215,0.04767181105441054,-0.48331385903309787,-0.2556998563937185,-0.16164719078216194,0.17251947588450633,0.06737584044810063,-0.0576087966604959,0.06989120333950538,-0.17225591050869227,-0.12388055330317727,-0.2359503560704752,-0.15971708762095105,-0.1826337542876182,0.022421115091184163
2015-01-26,-0.4664642838472304,-0.0666880974764581,,-0.21433275836385945,0.02698442906330456,-0.5091190132299079,-0.2813248650550335,-0.15392498557840995,0.17274168108825982,0.058115353789354174,-0.0831340034445418,0.04478266322212576,-0.1953841762972104,-0.1480205037537523,-0.2521519020252576,-0.1929551472146045,-0.2167051472146042,-0.0068580241454050395
2015-01-27,-0.4631853213163808,-0.021418138091270578,,-0.20830697180060298,0.03630141167372969,-0.48567194297881855,-0.2779738180107678,-0.16239986953571162,0.1442667971309568,0.05841860162716017,-0.09368143591194666,0.03215189742138591,-0.19511912360136563,-0.14543950453091625,-0.24971196849518407,-0.18813013741619145,-0.21271347074952374,-0.006050150274393928
2015-01-28,-0.4855187918345649,-0.04749879275735225,,-0.2517996826976514,-0.009793206408932775,-0.5478376398126468,-0.3295964320176985,-0.2094064802075284,0.15559351979247538,0.03578030746543348,-0.1285922339627774,0.001824432703891432,-0.24188619724641214,-0.1905177356088963,-0.27233033604667156,-0.21364660280755032,-0.23822993614088617,-0.044336308450475315
2015-01-29,-0.5184271373622167,0.05954991771330853,,-0.29356625284103544,-0.062132238322998745,-0.4483505750415837,-0.3848504327368403,-0.0726276708464102,0.22945566248692728,0.004836175338606807,-0.10639065199275421,0.02985934800724621,-0.3019544716040734,-0.25118796773157825,-0.30666893084987024,-0.19314869009710023,-0.22064869009710364,-0.08090024361464643
2015-01-30,-0.5368574912466713,-0.11456728302918862,,-0.3098633294840134,-0.07863206667503775,-0.6299149902967383,-0.4100542697150864,-0.25773216418399514,0.054351169149333245,-0.005178891646075101,-0.16506905761981727,-0.034652390953144874,-0.3270014506863319,-0.2776695556515385,-0.32478452148249914,-0.266800173524949,-0.295133506858285,-0.11826207435393954
2015-01-31,-0.5305823775209433,0.09285327700750656,,-0.30320500044335574,-0.07095944376859009,-0.3586817558674422,-0.4008069969759518,-0.0027243605173588037,0.31894230614931196,0.0023672907488325734,-0.12308809908848772,0.011911900911510287,-0.314554727260564,-0.26311142271169174,-0.3187339292006435,-0.23155212416282822,-0.2565521241628268,-0.09937217676063526
2015-02-01,-0.5156608188590539,0.035994150563400495,,-0.27527537055913953,-0.047864904725543056,-0.4629510901520071,-0.37095065753812406,-0.07594864645913191,0.24696802020753594,0.013171425119718805,-0.06535056704655773,0.06964943295344739,-0.2887983361436177,-0.23857272238806004,-0.30730393214921037,-0.19802334848161962,-0.22427334848162417,-0.06633467111179314
2015-02-02,-0.5016706245881828,-0.08946492952712148,,-0.25442030824210704,-0.02518266382079304,-0.5480355089554081,-0.34187462344435104,-0.22866538699853933,0.08633461300146017,0.025064479616830226,-0.09090506965352674,0.03867826367980598,-0.2588978171178695,-0.2086384341634151,-0.29510498251893225,-0.21313832228820218,-0.2402216556215393,-0.04831063935803215
2015-02-03,-0.4967175340925998,-0.2667447677071877,,-0.25313338398831675,-0.01791351883313652,-0.7016366336738127,-0.3317414952050015,-0.3716953890504424,-0.0787787223837757,0.02814605102669887,-0.14966997924590686,-0.02425331257923702,-0.2514802057552217,-0.20161011760822944,-0.2916848417915432,-0.24943155456886146,-0.2781815545688566,-0.054419490709911145
2015-02-04,-0.4831282421279042,-0.10196342589707186,,-0.24889685693418429,0.002275528264672033,-0.6044759525449042,-0.31572431138505763,-0.23760613274137832,0.09322720059195433,0.04360089896258046,-0.1721561873043207,-0.04548952063765199,-0.22693099755155188,-0.17808306118795514,-0.27206870939403416,-0.25998961155874767,-0.28415627822541367,-0.04503524013568594
2015-02-05,-0.4730967606973877,-0.05263459616545774,,-0.2266910742736492,0.024968078987868125,-0.5016032314569223,-0.29432171986167077,-0.148692940720057,0.15380705927994143,0.047389495561592554,-0.13235980379642953,0.0004401962035700535,-0.2160630926778957,-0.16782811099503903,-0.2625489725153578,-0.226019272648319,-0.24810260598165002,-0.026811759241905264
2015-02-06,-0.47309622613907365,-0.026380482366885616,,-0.20442392008131804,0.04933146229906171,-0.46537189971235904,-0.2939758208444232,-0.1447816413915426,0.147301691941788,0.051253353794120216,-0.11226497587972517,0.028568357453611526,-0.2055486709644967,-0.1610550029452753,-0.2527173760852932,-0.19914650898939001,-0.22122984232272103,-0.01934602962599996
2015-02-07,-0.473350610841905,0.233968527429381,,-0.18627120125981023,0.06536627177273502,-0.25940948558024957,-0.2923478346160273,0.14312717376598982,,0.05284248736542807,-0.017590163042619622,0.1278265036240498,-0.19959447036359634,-0.15446292609622603,-0.2467947913807791,-0.1280456491471007,-0.14929564914709914,0.007316644567961106
2015-02-08,-0.4751629538341078,0.002720211215935464,,-0.17141472850159545,0.06765606722674633,-0.4306790985066602,-0.28811441996262843,-0.12072428455894268,,0.045987267278057686,-0.023826072731139902,0.11742392726885598,-0.20155760865537786,-0.15661734718683462,-0.250661875230616,-0.13686858027872972,-0.15978524694540042,0.008977031473541786
2015-02-09,-0.48060852897818407,-0.07940524622662792,,-0.17986628344868905,0.06578401987251681,-0.5405179780146305,-0.2943488812659396,-0.1853796583913372,,0.04146487396882037,-0.07935086209807807,0.0589824712352538,-0.20560438170657847,-0.1583547031516943,-0.25268163382155606,-0.1888955718154186,-0.21056223848208333,-0.008947304015329394
2015-02-10,-0.4780258574878147,-0.08025239763293968,,-0.1916309737004127,0.0643330700645457,-0.5558300059698222,-0.2974199442371521,-0.16043720585419585,,0.0393316677458202,-0.10432523465394539,0.035258098679388894,-0.20380498459625684,-0.1577898650394971,-0.25286296648080864,-0.20123250091447886,-0.224149167581146,-0.013937470756911097
2015-02-11,-0.489121320733112,-0.044002762296539544,,-0.21421234768809683,0.04580271404030256,-0.5542493322270374,-0.31809813429734746,-0.21281180114660891,,0.029634185748385278,-0.12371625130959174,0.01586708202374254,-0.22157637519790185,-0.1761716800865898,-0.2599652302830897,-0.20914394754456467,-0.23164394754456907,-0.030151343735209224
2015-02-12,-0.49763451098804623,-0.018693462262811877,,-0.22053031805780776,0.03227573630905667,-0.5253129711459845,-0.33055041415199327,-0.17735793613481476,,0.018626820415850176,-0.1010128370271417,0.03773716297285645,-0.23766919948194243,-0.19079217373935364,-0.2677477919800495,-0.20478386948346738,-0.22603386948346582,-0.03926020274521491
2015-02-13,-0.5119476323417764,0.1609975419957692,,-0.24059251986913566,0.0070848256380600105,-0.3259694379908371,-0.35824797239216366,0.08064473188106724,,0.004176527550420417,-0.07655140038724184,0.06844859961275418,-0.262512268626125,-0.21645289899306164,-0.283316449014432,-0.18021715997793208,-0.20105049331126779,-0.049622723174909567
2015-02-14,-0.5195399848940809,-0.09764810876038155,,-0.24148894437830393,-0.004770754003164512,-0.5101812937097421,-0.368928140359845,-0.19823167729030722,,-0.011263759231887605,-0.09595622842896034,0.044043771571040224,-0.279855657428957,-0.23253032542054441,-0.2958548613381957,-0.21714158351340984,-0.23839158351341538,-0.06666768260906153
2015-02-15,-0.508744017621904,-0.1534135926399749,,-0.22822300312687105,0.014624907414429344,-0.6215397636059272,-0.35363766275806796,-0.25531320347039177,,-0.0031246663838935262,-0.13155652925800965,0.008026804075321081,-0.2621929859744867,-0.21339451498454665,-0.28537268933302684,-0.2544804791698141,-0.27614714583648237,-0.06579676735110951
2015-02-16,-0.5075182646351735,-0.14209536274895385,,-0.22746038358602405,0.026937811556383195,-0.6385915846832599,-0.3472609070102628,-0.23642384444078957,,-0.0014179955560535973,-0.1516219750855683,-0.013288641752232877,-0.2490980989496805,-0.2050787574997699,-0.2814664760857717,-0.26617474475170866,-0.2874247447517071,-0.06448372819454917
2015-02-17,-0.4996101432847375,-0.12574850965767226,,-0.2071118172237547,0.05550084610713313,-0.5095374158696551,-0.3143198663877591,-0.2034357926893442,,0.008862379178374624,-0.13834403840717613,-0.0025107050738455428,-0.21847307720299725,-0.1725700466125275,-0.26414461014800494,-0.24842875905717676,-0.26967875905717875,-0.040625486080127615
2015-02-18,-0.4916662966293295,-0.12419460114025327,,-0.19841817364824266,0.07073054007678437,-0.5821243888132575,-0.29401264541745675,-0.2603953561812897,,0.023212353182699985,-0.13509996821112935,0.0015666984555338104,-0.19780324647202363,-0.15335462836295832,-0.2525661325964528,-0.2252153468790894,-0.24646534687909494,-0.020043831414717772
2015-02-19,-0.5086452355217688,-0.14315357510583837,,-0.23178970880885785,0.03429368509446107,-0.6411338669890121,-0.33464358920061343,-0.2453570707890318,,0.002566843291958776,-0.1667671034567988,-0.028433770123463376,-0.2379186187945912,-0.18951113346335902,-0.27337686916663984,-0.2643488424677152,-0.28643217580104974,-0.056895382354770874
2015-02-20,-0.5392792621586651,-0.14820870393644014,,-0.2718058078539407,-0.011309423164146182,-0.6181842629496845,-0.3889072708176613,-0.24853650185441545,,-0.02673723606865508,-0.19502690454239513,-0.05669357120905971,-0.2946537232519688,-0.24562312103943285,-0.3061393323659978,-0.30634340066509225,-0.3275934006650907,-0.10909933964319052
2015-02-21,-0.5699950893928651,-0.17788211856451852,,-0.29805121509192745,-0.040661801439430434,-0.5794754926967904,-0.4251560472729956,-0.280678814634685,,-0.05516513584367644,-0.21803989562309312,-0.07845656228975884,-0.3284379990713866,-0.2794092403140631,-0.3298622660385604,-0.3319877748675921,-0.35532110820092555,-0.14459493749508567
2015-02-22,-0.5630364703436506,0.08227907153865921,,-0.27345406581549625,-0.021263355782895843,-0.41685289769198697,-0.40402361531934616,-0.0050042074439566875,,-0.04965012149083137,-0.13281701162259196,0.013016321710743739,-0.30929862853362167,-0.2613095963523726,-0.3206230036579498,-0.2493593049295022,-0.2685259715961692,-0.10550395201924445
2015-02-23,-0.5848100651151285,-0.23271439822015516,,-0.29177617743443207,-0.05061429461344602,-0.6172645125446881,-0.43712414976831937,-0.24588688468885245,,-0.07238816844177265,-0.17311211969549234,-0.03186211969549291,-0.34642060463647084,-0.298009024257496,-0.34700942930942347,-0.30801689467362436,-0.33301689467362294,-0.14434777908499186
2015-02-24,-0.5777126506354868,-0.20707601410682663,,-0.2846929816198127,-0.03204840258960573,-0.6319272963345721,-0.41976240647444385,-0.31149822566034224,,-0.06510711054453822,-0.202276364160209,-0.06394303082687713,-0.32481222296421564,-0.2772252049508168,-0.3389296980569725,-0.32010292358649295,-0.34468625691982524,-0.13320823043799024
2015-02-25,-0.5608809729566602,-0.1848136853524487,,-0.2622065507200695,-0.0038995327693029935,-0.6840425780664816,-0.3831531042944789,-0.28779442061198424,,-0.044227698385849834,-0.18334413227312396,-0.04376079893978968,-0.29113340313374536,-0.24228740367479773,-0.31967280955777255,-0.2852201581155285,-0.3081368247821956,-0.09956862228844798
2015-02-26,-0.5631426457838522,-0.1973741580146573,,-0.2751442007871745,-0.014084713281636851,-0.6227775516918541,-0.3901816238795739,-0.24967704793511736,,-0.04086474543300156,-0.20069759035651558,-0.06111425702318485,-0.2974525923766045,-0.24755805627112437,-0.3259144879716658,-0.29932847356556636,-0.32182847356556366,-0.1059116382487737
2015-02-27,-0.5753552685040155,-0.19687824252019226,,-0.282661740557657,-0.01885398440121122,-0.6208683798080088,-0.3905235418575188,-0.3252812780849581,,-0.046415427845264645,-0.21340075714366336,-0.07215075714366037,-0.29667395364726445,-0.2482336245379173,-0.3297378130753472,-0.3073740797966522,-0.3294574131299832,-0.11389539319696595
2015-02-28,-0.5809738590897204,-0.09300871609650407,,-0.28433765999922045,-0.02320714759875031,-0.6021392371367931,-0.3969382948659934,-0.21274129742854875,,-0.04406568013598999,-0.19161985781838453,-0.04911985781838979,-0.30130722038176216,-0.2522369589631346,-0.3303529950315429,-0.29869154482354787,-0.3195248781568836,-0.11061910296119493
2015-03-01,-0.6030660535237047,0.06795633322953165,,-0.30434459180587226,-0.05964403162536058,-0.355403161881064,-0.43625952160873993,-0.0007079698118079847,,-0.0674646910800405,-0.1348746877646576,0.013458645568672267,-0.34554724797021663,-0.2958417337738375,-0.35533980482859207,-0.27293620738944213,-0.29418620738944057,-0.1319565763947601
2015-03-02,-0.5954351971176912,-0.19903024478843,,-0.2814409654236876,-0.04524798524283469,-0.6354928476435511,-0.4203283998590699,-0.25017293775136373,,-0.06476989873077343,-0.15276310504861002,-0.00859643838194657,-0.3302363688698371,-0.28343358928615814,-0.3522714507295568,-0.2781735963023735,-0.30400692963570464,-0.12583646535088278
2015-03-03,-0.5852160671834312,-0.2336032383804234,,-0.26729460354644274,-0.01876912471577441,-0.7202341672084156,-0.3990406823981232,-0.33290760418810805,,-0.04846694529311435,-0.1991726978747259,-0.05833936454139632,-0.30119379869686824,-0.25541932860106087,-0.3407665012294494,-0.2942959104556486,-0.3192959104556543,-0.11015909524414624
2015-03-04,-0.5774045932473086,-0.18549444794163428,,-0.2539839507737831,0.002292492021933157,-0.5816360033613339,-0.3823588717238984,-0.24927483476220935,,-0.041673191546124144,-0.19722127824693558,-0.05430461158026745,-0.2821568651240689,-0.23657903225453936,-0.32997321788258915,-0.28664153062997855,-0.3116415306299771,-0.0953247719404331
2015-03-05,-0.5515767881270541,0.08164348051349712,,-0.21900772276801916,0.034603525757123776,-0.4070153985267293,-0.34385695246123404,-0.024366367161649194,,-0.02101670994724003,-0.09263759036906904,0.055279076297598095,-0.24854700726233858,-0.20253993995623176,-0.306973250521267,-0.19429414301236392,-0.22012747634569862,-0.0421670517003534
2015-03-06,-0.5539972627731125,-0.17075461566681405,,-0.21111489582152387,0.03524734018974485,-0.6367731277431474,-0.34561628778084597,-0.2394600819761905,,-0.022486551538033694,-0.12403248186461724,0.016800851468712352,-0.25327718760146567,-0.20850768441383138,-0.3130492514260155,-0.22036380470728645,-0.24744713804062357,-0.04817726729445582
2015-03-07,-0.5668568646433663,-0.1448724764491338,,-0.23655256930989665,0.018390691404754023,-0.5817509560431624,-0.3691063980429199,-0.2787121596379567,,-0.031717986157492106,-0.17108015389060682,-0.030246820557277232,-0.27259297503395885,-0.22760330031977105,-0.3199314102880919,-0.2619388176579598,-0.28902215099129336,-0.07543790935523376
2015-03-08,-0.5732035258220307,0.07626936139551255,,-0.2386578710434364,0.009450273291957245,-0.43088117990015995,-0.3835977830829087,-0.014754061657166417,,-0.03685721782960627,-0.1032694940940928,0.04173050590590677,-0.2877567301632027,-0.24254456210876896,-0.3156181476570694,-0.22650880395202222,-0.24900880395201952,-0.0760509643284557
2015-03-09,-0.5643775792985757,-0.0064667378191014535,,-0.20744043157964143,0.027592562651900465,-0.4756147197141889,-0.36785726633664595,-0.11864899346648627,,-0.03186851752003861,-0.07128452982719935,0.07746547017280037,-0.2775274587188612,-0.2310484249351532,-0.3097764283354998,-0.19299295114228343,-0.21965961780894716,-0.056691587085516915
2015-03-10,-0.5592088409796006,-0.2033533834652239,,-0.19790363841298841,0.04240055757835037,-0.6753640331148354,-0.36317849589390505,-0.2890152553547143,,-0.03224936256015809,-0.13732179590115123,0.0035115374321819104,-0.27022952947481826,-0.2241505466681879,-0.31038751606863,-0.2392602913982138,-0.2675936247315427,-0.06402201681188657
2015-03-11,-0.5569619287040659,0.06598151410214825,,-0.19338392119276193,0.05179049618650211,-0.39948569617944685,-0.35816742335968854,-0.012219560029558707,,-0.025545831049374357,-0.0889271750102445,0.05732282498975394,-0.26295057202106165,-0.21289526165391948,-0.3145933100060567,-0.20517393416245966,-0.22725726749579422,-0.04554902649605452
2015-03-12,-0.5559590722107863,-0.10575965259975995,,-0.1842985703024702,0.05534526593700306,-0.5139040381636555,-0.3522797998262952,-0.17079405051494767,,-0.02925836980121943,-0.08136037377627403,0.06280629289039652,-0.26443412279067147,-0.21498605538797122,-0.3174303788059838,-0.1923271892524312,-0.21941052258576477,-0.03917897965343542
2015-03-13,-0.564151118207068,-0.19451940218260688,,-0.20355520195981924,0.0430646151403451,-0.6070119948264896,-0.3688458258882008,-0.2588251714155927,,-0.03882094708651351,-0.14989704538118076,-0.009063712047847616,-0.27465653373998933,-0.2247781019631958,-0.32559946515014104,-0.2625049589687727,-0.2895882923021027,-0.07029962652446642
2015-03-14,-0.5607995855520187,-0.09362419727608717,,-0.2119793238579355,0.04786519960349267,-0.6071957216838904,-0.36557343973404244,-0.24928414737902393,,-0.03466568322990682,-0.16400279421771202,-0.02108612755104744,-0.2665229043696087,-0.21850921145013658,-0.32163969866346065,-0.26538835083129086,-0.289138350831287,-0.06805682568007754
2015-03-15,-0.5679683370427959,0.07973046426676156,,-0.2137391867611811,0.03808040281474234,-0.3611867209009052,-0.3673636583086619,0.03225245000773391,,-0.04002541957499872,-0.08220196272364788,0.06654803727635183,-0.2687974271803455,-0.22181409759105009,-0.32598035896446476,-0.2122399373486914,-0.2343232706820224,-0.05496910001741995
2015-03-16,-0.5726413192741155,-0.1032256998787009,,-0.21426050735540514,0.027876784147288447,-0.5918127136527183,-0.37040211643001797,-0.2394066955844174,,-0.05140413714909542,-0.09806700556819337,0.049849661098473774,-0.2781606232079774,-0.22970529556415187,-0.33443385080225596,-0.2206862025406977,-0.2469362025406987,-0.06104949238772761
2015-03-17,-0.5773657999777022,0.07160606427603966,,-0.21897263754671314,0.026837272984696625,-0.4362139404950707,-0.37327261475187257,-0.02760936732921415,,-0.05582079556353392,-0.08476978722931605,0.06439687943734995,-0.27546308471740133,-0.2278235511041231,-0.33408047369448823,-0.20334318732866663,-0.2266765206619965,-0.05673729918341408
2015-03-18,-0.5725356898540213,0.08247564948408659,,-0.20664208930615047,0.03412774172809918,-0.41399263851464596,-0.3606725399721036,-0.04562759412109685,,-0.0562190765519226,-0.04175328719978566,0.1074133794668839,-0.2615593341374627,-0.21660495237455635,-0.33076010421289936,-0.16693628687174922,-0.1940196202050828,-0.03414003668453702
2015-03-19,-0.5756619801324909,0.05587782303954825,,-0.19353254639102602,0.037247060035909385,-0.4073703202490897,-0.35103076705631864,-0.0049144022471772075,,-0.060155709232358134,-0.02070463080220719,0.1284620358644588,-0.2585417692105487,-0.21105965966435392,-0.3340722572719521,-0.14487556387807032,-0.17320889721140986,-0.020356274721866185
2015-03-20,-0.5779749531127507,-0.23006656938439463,,-0.20131047260674606,0.03286074302760156,-0.6573180681217945,-0.35841662724753576,-0.28567834946279014,,-0.06798437578903815,-0.11095909696996742,0.034040903030032155,-0.263463766354171,-0.21595661433686786,-0.3402597876491278,-0.21655564589729437,-0.2448889792306268,-0.040774731354449756
2015-03-21,-0.5955581390646714,-0.267444539136223,,-0.2382972765994147,0.010134637182694917,-0.7512673692319272,-0.3843974182989669,-0.3946685394790155,,-0.08827126248687023,-0.19070939232943473,-0.04612605899610145,-0.28503750685827356,-0.23647037513299196,-0.35635634953868234,-0.28990382065353515,-0.31573715398686986,-0.0803404922900981
2015-03-22,-0.5884325105801445,-0.25265339461505043,,-0.24113875271297758,0.01740186197569571,-0.6876552270130905,-0.3714015244758251,-0.30870978598185594,,-0.08540732047415389,-0.19524528209165481,-0.05274528209166007,-0.27197842022505014,-0.22319314542957613,-0.3506490886016742,-0.3121864964846637,-0.3367698298179924,-0.07900814431732428
